imdb_title_id,MPAA_rating,Distributor,boxoffice_link
tt1287468,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1287468/?ref_=bo_se_r_1
tt1438254,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1438254/?ref_=bo_se_r_1
tt1194263,MPAAPG-13,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1194263/?ref_=bo_se_r_1
tt1386588,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1386588/?ref_=bo_se_r_1
tt1193631,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1193631/?ref_=bo_se_r_1
tt1320253,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1320253/?ref_=bo_se_r_1
tt0879870,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0879870/?ref_=bo_se_r_1
tt0446029,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0446029/?ref_=bo_se_r_1
tt1666186,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1666186/?ref_=bo_se_r_1
tt1415283,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1415283/?ref_=bo_se_r_1
tt0889573,MPAAPG-13,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0889573/?ref_=bo_se_r_1
tt0464154,MPAAR,Dimension Films,https://www.boxofficemojo.com/title/tt0464154/?ref_=bo_se_r_1
tt0979434,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0979434/?ref_=bo_se_r_1
tt1135084,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1135084/?ref_=bo_se_r_1
tt1320244,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1320244/?ref_=bo_se_r_1
tt0499549,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0499549/?ref_=bo_se_r_1
tt1440728,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1440728/?ref_=bo_se_r_1
tt0985694,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0985694/?ref_=bo_se_r_1
tt1322312,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1322312/?ref_=bo_se_r_1
tt1220634,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1220634/?ref_=bo_se_r_1
tt0840361,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0840361/?ref_=bo_se_r_1
tt1282140,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1282140/?ref_=bo_se_r_1
tt1314655,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1314655/?ref_=bo_se_r_1
tt1213012,MPAAPG,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1213012/?ref_=bo_se_r_1
tt1182350,MPAAR ,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1182350/?ref_=bo_se_r_1
tt1219342,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1219342/?ref_=bo_se_r_1
tt1027718,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1027718/?ref_=bo_se_r_1
tt1414382,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1414382/?ref_=bo_se_r_1
tt1285016,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1285016/?ref_=bo_se_r_1
tt0795351,MPAAR,Paramount VantageSee full company information,https://www.boxofficemojo.com/title/tt0795351/?ref_=bo_se_r_1
tt1228987,MPAAR,Overture FilmsSee full company information,https://www.boxofficemojo.com/title/tt1228987/?ref_=bo_se_r_1
tt1028576,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1028576/?ref_=bo_se_r_1
tt1055292,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1055292/?ref_=bo_se_r_1
tt0872230,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0872230/?ref_=bo_se_r_1
tt0804497,MPAAPG-13,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0804497/?ref_=bo_se_r_1
tt1245526,MPAAPG-13,Summit EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt1245526/?ref_=bo_se_r_1
tt1212419,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1212419/?ref_=bo_se_r_1
tt1244754,MPAAR,"$12,500,000 ",https://www.boxofficemojo.com/title/tt1244754/?ref_=bo_se_r_1
tt1536044,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1536044/?ref_=bo_se_r_1
tt1477076,MPAAR ,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1477076/?ref_=bo_se_r_1
tt1001526,MPAAPG,DreamWorksSee full company information,https://www.boxofficemojo.com/title/tt1001526/?ref_=bo_se_r_1
tt1231583,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1231583/?ref_=bo_se_r_1
tt1542344,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1542344/?ref_=bo_se_r_1
tt1126618,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1126618/?ref_=bo_se_r_1
tt0477080,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0477080/?ref_=bo_se_r_1
tt1564585,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1564585/?ref_=bo_se_r_1
tt0926084,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0926084/?ref_=bo_se_r_1
tt1458175,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1458175/?ref_=bo_se_r_1
tt0398286,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0398286/?ref_=bo_se_r_1
tt1126591,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1126591/?ref_=bo_se_r_1
tt0758752,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0758752/?ref_=bo_se_r_1
tt1433108,MPAAR,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1433108/?ref_=bo_se_r_1
tt1504320,MPAAR ,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1504320/?ref_=bo_se_r_1
tt0947798,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0947798/?ref_=bo_se_r_1
tt0980970,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0980970/?ref_=bo_se_r_1
tt1243957,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1243957/?ref_=bo_se_r_1
tt0964517,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0964517/?ref_=bo_se_r_1
tt1104001,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1104001/?ref_=bo_se_r_1
tt1302067,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1302067/?ref_=bo_se_r_1
tt1341188,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1341188/?ref_=bo_se_r_1
tt0970866,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0970866/?ref_=bo_se_r_1
tt1403865,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1403865/?ref_=bo_se_r_1
tt1555064,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1555064/?ref_=bo_se_r_1
tt1320261,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1320261/?ref_=bo_se_r_1
tt1120985,MPAAR ,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1120985/?ref_=bo_se_r_1
tt1431181,MPAAPG-13,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1431181/?ref_=bo_se_r_1
tt0479997,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt0479997/?ref_=bo_se_r_1
tt0990407,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0990407/?ref_=bo_se_r_1
tt1578275,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1578275/?ref_=bo_se_r_1
tt1411238,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1411238/?ref_=bo_se_r_1
tt1172991,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1172991/?ref_=bo_se_r_1
tt1161864,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1161864/?ref_=bo_se_r_1
tt0472399,MPAAR,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt0472399/?ref_=bo_se_r_1
tt0893412,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt0893412/?ref_=bo_se_r_1
tt1265990,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1265990/?ref_=bo_se_r_1
tt0881320,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0881320/?ref_=bo_se_r_1
tt1564367,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1564367/?ref_=bo_se_r_1
tt0377981,MPAAG ,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0377981/?ref_=bo_se_r_1
tt1034389,MPAAPG-13,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1034389/?ref_=bo_se_r_1
tt1477837,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1477837/?ref_=bo_se_r_1
tt1401152,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1401152/?ref_=bo_se_r_1
tt1464540,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1464540/?ref_=bo_se_r_1
tt1464174,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1464174/?ref_=bo_se_r_1
tt0480687,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0480687/?ref_=bo_se_r_1
tt1502404,MPAAR,Summit EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt1502404/?ref_=bo_se_r_1
tt1192628,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1192628/?ref_=bo_se_r_1
tt1385826,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1385826/?ref_=bo_se_r_1
tt1152398,MPAAPG-13,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1152398/?ref_=bo_se_r_1
tt0810922,MPAAR,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt0810922/?ref_=bo_se_r_1
tt1217613,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1217613/?ref_=bo_se_r_1
tt1486185,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1486185/?ref_=bo_se_r_1
tt1305591,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1305591/?ref_=bo_se_r_1
tt1219289,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1219289/?ref_=bo_se_r_1
tt1189340,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1189340/?ref_=bo_se_r_1
tt1092026,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1092026/?ref_=bo_se_r_1
tt1606392,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1606392/?ref_=bo_se_r_1
tt1650043,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1650043/?ref_=bo_se_r_1
tt0978764,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0978764/?ref_=bo_se_r_1
tt1411704,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1411704/?ref_=bo_se_r_1
tt0945513,MPAAPG-13,Summit EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt0945513/?ref_=bo_se_r_1
tt1591095,MPAAPG-13,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt1591095/?ref_=bo_se_r_1
tt1596346,MPAAPG,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1596346/?ref_=bo_se_r_1
tt0993842,MPAAPG-13,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0993842/?ref_=bo_se_r_1
tt1334512,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1334512/?ref_=bo_se_r_1
tt1240982,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1240982/?ref_=bo_se_r_1
tt1436562,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1436562/?ref_=bo_se_r_1
tt1262416,MPAAR ,Dimension Films,https://www.boxofficemojo.com/title/tt1262416/?ref_=bo_se_r_1
tt0968264,MPAAPG-13,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt0968264/?ref_=bo_se_r_1
tt0480239,MPAAPG-13,Rocky Mountain PicturesSee full company information,https://www.boxofficemojo.com/title/tt0480239/?ref_=bo_se_r_1
tt1067583,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1067583/?ref_=bo_se_r_1
tt1596343,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1596343/?ref_=bo_se_r_1
tt0443536,MPAAPG,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt0443536/?ref_=bo_se_r_1
tt1604171,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1604171/?ref_=bo_se_r_1
tt0800369,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0800369/?ref_=bo_se_r_1
tt0491152,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0491152/?ref_=bo_se_r_1
tt1640484,MPAAPG-13,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1640484/?ref_=bo_se_r_1
tt1478338,MPAAR ,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1478338/?ref_=bo_se_r_1
tt1298650,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1298650/?ref_=bo_se_r_1
tt1605783,MPAAPG-13,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1605783/?ref_=bo_se_r_1
tt1411697,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1411697/?ref_=bo_se_r_1
tt1302011,MPAAPG,DreamWorksSee full company information,https://www.boxofficemojo.com/title/tt1302011/?ref_=bo_se_r_1
tt0478304,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0478304/?ref_=bo_se_r_1
tt1270798,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1270798/?ref_=bo_se_r_1
tt1532503,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1532503/?ref_=bo_se_r_1
tt1650062,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1650062/?ref_=bo_se_r_1
tt1547230,MPAAPG,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1547230/?ref_=bo_se_r_1
tt1133985,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1133985/?ref_=bo_se_r_1
tt1396218,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1396218/?ref_=bo_se_r_1
tt1216475,MPAAG ,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1216475/?ref_=bo_se_r_1
tt1284575,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1284575/?ref_=bo_se_r_1
tt1399103,MPAAPG-13,DreamWorksSee full company information,https://www.boxofficemojo.com/title/tt1399103/?ref_=bo_se_r_1
tt1583420,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1583420/?ref_=bo_se_r_1
tt1067774,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1067774/?ref_=bo_se_r_1
tt1499658,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1499658/?ref_=bo_se_r_1
tt1222817,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1222817/?ref_=bo_se_r_1
